year,direction,tag,count
2022,am_biomedical,dimensional accuracy,5
2022,am_biomedical,direct-ink writing,1
2022,am_biomedical,discriminant analysis,1
2022,am_biomedical,distortion,1
2022,am_biomedical,drag finishing,1
2022,am_biomedical,drug delivery,2
2022,am_biomedical,dual-lattice,1
2022,am_biomedical,ductility,2
2022,am_biomedical,dynamic loading,1
2022,am_biomedical,dynamic response,1
2022,am_biomedical,dynamic stiffness,1
2022,am_biomedical,effective elastic modulus,1
2022,am_biomedical,elastic admissible strain,1
2022,am_biomedical,elastic anisotropy,1
2022,am_biomedical,elastic modulus,2
2022,am_biomedical,elastic properties,2
2022,am_biomedical,electrochemical polishing,1
2022,am_biomedical,electron beam melting,9
2022,am_biomedical,electron beam powder bed fusion,2
2022,am_biomedical,electropolishing,1
2022,am_biomedical,endodontic files,1
2022,am_biomedical,endplate bone mineral density,1
2022,am_biomedical,energy absorption,18
2022,am_biomedical,energy density,3
2022,am_biomedical,etching,1
2022,am_biomedical,exosomes,1
2022,am_biomedical,expulsion resistance,1
2022,am_biomedical,failure mechanism,2
2022,am_biomedical,failure mode,1
2022,am_biomedical,failure modes,1
2022,am_biomedical,fatigue,46
2022,am_biomedical,fatigue crack growth,6
2022,am_biomedical,fatigue fracture,2
2022,am_biomedical,fatigue life prediction,2
2022,am_biomedical,fatigue modeling,1
2022,am_biomedical,fatigue strength,2
2022,am_biomedical,fatigue strength modeling,1
2022,am_biomedical,femoral stem,2
2022,am_biomedical,femtosecond laser,4
2022,am_biomedical,field-assisted sintering,1
2022,am_biomedical,filament microarchitecture,1
2022,am_biomedical,fine granular area,1
2022,am_biomedical,finite element,3
2022,am_biomedical,finite element analysis,39
2022,am_biomedical,finite element method,6
2022,am_biomedical,finite element model,3
2022,am_biomedical,finite element modeling,1
2022,am_biomedical,finite element modelling,2
2022,am_biomedical,finite element simulation,10
2022,am_biomedical,fixation mode,1
2022,am_biomedical,flexural properties,1
2022,am_biomedical,flexural strength,1
2022,am_biomedical,fluid permeability,1
2022,am_biomedical,foam,1
2022,am_biomedical,four-point bending,1
2022,am_biomedical,fracture,1
2022,am_biomedical,fracture mechanism,1
2022,am_biomedical,fracture toughness,1
2022,am_biomedical,frequency variation,1
2022,am_biomedical,functionally graded,9
2022,am_biomedical,functionally graded lattice,7
2022,am_biomedical,functionally graded material,1
2022,am_biomedical,functionally graded porous scaffolds,1
2022,am_biomedical,functionally graded scaffold,1
2022,am_biomedical,functionally gradient,2
2022,am_biomedical,gas nitriding,1
2022,am_biomedical,generative design,1
2022,am_biomedical,genetic algorithm,1
2022,am_biomedical,geometric accuracy,1
2022,am_biomedical,geometric defects,2
2022,am_biomedical,geometric deviation,1
2022,am_biomedical,geometric imperfections,1
2022,am_biomedical,geometrical imperfection,1
2022,am_biomedical,geometry effect,1
2022,am_biomedical,glass sponge,1
2022,am_biomedical,graded cellular structures,1
2022,am_biomedical,graded lattice,3
2022,am_biomedical,graded porosity,2
2022,am_biomedical,gradient,1
2022,am_biomedical,gradient lattice,1
2022,am_biomedical,gradient lattice structures,1
2022,am_biomedical,gradient porosity,1
2022,am_biomedical,gradient porous,1
2022,am_biomedical,gradient porous structure,3
2022,am_biomedical,gradient structure,2
2022,am_biomedical,grain morphology,1
2022,am_biomedical,grain orientation,1
2022,am_biomedical,grain structure,1
2022,am_biomedical,grain texture,1
2022,am_biomedical,graphene,1
2022,am_biomedical,grey relation analysis,1
2022,am_biomedical,gyroid,20
2022,am_biomedical,gyroid lattice,3
2022,am_biomedical,gyroid scaffold,3
2022,am_biomedical,gyroid structure,1
2022,am_biomedical,hardening,1
2022,am_biomedical,hardness,2
2022,am_biomedical,hatch space,1
2022,am_biomedical,heat treatment,21
2022,am_biomedical,helicoidal structure,1
2022,am_biomedical,helium process gas,1
2022,am_biomedical,heterogeneous structure,2
2022,am_biomedical,hierarchical modeling,1
2022,am_biomedical,hierarchical structure,3
2022,am_biomedical,hierarchical surface,1
2022,am_biomedical,high cycle fatigue,3
2022,am_biomedical,high entropy alloy coating,1
2022,am_biomedical,high porosity,1
2022,am_biomedical,high-cycle fatigue,1
2022,am_biomedical,high-entropy alloy,4
2022,am_biomedical,high-entropy alloys,1
2022,am_biomedical,high-throughput characterization,1
2022,am_biomedical,hip implant,1
2022,am_biomedical,hip prosthesis,1
2022,am_biomedical,histomorphometry,2
2022,am_biomedical,homogenization,4
2022,am_biomedical,honeycomb,2
2022,am_biomedical,honeycomb lattice,1
2022,am_biomedical,honeycomb structure,1
2022,am_biomedical,hot isostatic pressing,4
2022,am_biomedical,hot press,1
2022,am_biomedical,hybrid VED,1
2022,am_biomedical,hybrid gradient,1
2022,am_biomedical,hybrid metamaterials,1
2022,am_biomedical,hybrid structures,1
2022,am_biomedical,hybrid uncertainty,1
2022,am_biomedical,hybridization,1
2022,am_biomedical,hydride-dehydride powder,1
2022,am_biomedical,hydrogel,3
2022,am_biomedical,hydroxyapatite,9
2022,am_biomedical,hydroxyapatite coating,1
2022,am_biomedical,hyperelasticity,1
2022,am_biomedical,immunomodulation,1
2022,am_biomedical,impact loading,1
2022,am_biomedical,imperfections,2
2022,am_biomedical,implant,1
2022,am_biomedical,implant expulsion,1
2022,am_biomedical,implant stability,4
2022,am_biomedical,implicit modeling,1
2022,am_biomedical,in situ testing,1
2022,am_biomedical,in vitro,9
2022,am_biomedical,in vitro biocompatibility,1
2022,am_biomedical,in vitro testing,1
2022,am_biomedical,in vivo,14
2022,am_biomedical,in vivo study,1
2022,am_biomedical,in-situ X-ray,1
2022,am_biomedical,in-situ alloying,1
2022,am_biomedical,in-situ monitoring,2
2022,am_biomedical,in-situ testing,1
2022,am_biomedical,in-vitro,1
2022,am_biomedical,interbody cage,3
2022,am_biomedical,interbody fusion,1
2022,am_biomedical,interfacial defects,1
2022,am_biomedical,interference screw,1
2022,am_biomedical,intermetallic compounds,1
2022,am_biomedical,interpenetrating phase composite,2
2022,am_biomedical,interpenetrating phase composites,1
2022,am_biomedical,interpenetrating-phase,1
2022,am_biomedical,intervertebral cage,1
2022,am_biomedical,inverse design,1
2022,am_biomedical,ion implantation,1
2022,am_biomedical,iron-based lattice,1
2022,am_biomedical,isotropic,1
2022,am_biomedical,isotropy,1
2022,am_biomedical,joint-sparing reconstruction,1
2022,am_biomedical,keyhole,1
2022,am_biomedical,knee joint,1
2022,am_biomedical,lack-of-fusion defect,1
2022,am_biomedical,lamellar structure,1
2022,am_biomedical,laser cladding,1
2022,am_biomedical,laser energy density,2
2022,am_biomedical,laser processing,1
2022,am_biomedical,laser remelting,2
2022,am_biomedical,laser texturing,1
2022,am_biomedical,lattice,10
2022,am_biomedical,lattice implants,1
2022,am_biomedical,lattice infill,1
2022,am_biomedical,lattice metamaterial,1
2022,am_biomedical,lattice structure,51
2022,am_biomedical,lattice structures,41
2022,am_biomedical,lattice surface,1
2022,am_biomedical,layer thickness,1
2022,am_biomedical,light-weighting,1
2022,am_biomedical,lightweight structures,1
2022,am_biomedical,load direction,1
2022,am_biomedical,load path analysis,1
2022,am_biomedical,load-bearing,1
2022,am_biomedical,load-bearing capacity,1
2022,am_biomedical,load-bearing implant,1
2022,am_biomedical,loading mode,1
2022,am_biomedical,low Young's modulus,1
2022,am_biomedical,low cycle fatigue,4
2022,am_biomedical,low-modulus titanium alloy,2
2022,am_biomedical,low-power SLM,1
2022,am_biomedical,low-temperature 3D printing,1
2022,am_biomedical,lumbar cage,1
2022,am_biomedical,lumbar fusion,1
2022,am_biomedical,machine learning,14
2022,am_biomedical,macrophage activation,1
2022,am_biomedical,macrophage polarization,1
2022,am_biomedical,magnesium,4
2022,am_biomedical,magnesium alloy,7
2022,am_biomedical,magnesium alloys,1
2022,am_biomedical,magnesium scaffold,1
2022,am_biomedical,magnetic field,1
2022,am_biomedical,magnetic liquid metal,1
2022,am_biomedical,magnetostriction,1
2022,am_biomedical,mandibular defect,1
2022,am_biomedical,mandibular implant,1
2022,am_biomedical,mandibular prosthesis,2
2022,am_biomedical,mandibular reconstruction,3
2022,am_biomedical,mandibular scaffold,1
2022,am_biomedical,mantis shrimp,1
2022,am_biomedical,manufacturability,1
2022,am_biomedical,maraging steel,1
2022,am_biomedical,martensite,1
2022,am_biomedical,martensite decomposition,1
2022,am_biomedical,martensite evolution,1
2022,am_biomedical,mass transport,1
2022,am_biomedical,material characterization,1
2022,am_biomedical,material design,1
2022,am_biomedical,material extrusion,1
2022,am_biomedical,maxillofacial reconstruction,1
2022,am_biomedical,mechanical anisotropy,2
2022,am_biomedical,mechanical behavior,6
2022,am_biomedical,mechanical behaviour,1
2022,am_biomedical,mechanical characterization,4
2022,am_biomedical,mechanical compatibility,1
2022,am_biomedical,mechanical metamaterials,1
2022,am_biomedical,mechanical performance,2
2022,am_biomedical,mechanical properties,111
2022,am_biomedical,mechanical property,2
2022,am_biomedical,mechanical response,1
2022,am_biomedical,mechanical strength,1
2022,am_biomedical,mechanical testing,91
2022,am_biomedical,mechano-regulation,1
2022,am_biomedical,mechanoregulation,1
2022,am_biomedical,melt pool dynamics,1
2022,am_biomedical,melt-pool dynamics,1
2022,am_biomedical,meniscal scaffold,1
2022,am_biomedical,mesh structure,1
2022,am_biomedical,meta grain structure,1
2022,am_biomedical,meta-biomaterials,1
2022,am_biomedical,metal additive manufacturing,1
2022,am_biomedical,metal injection molding,1
2022,am_biomedical,metal matrix composites,1
2022,am_biomedical,metal scaffold,1
2022,am_biomedical,metallic glass,1
2022,am_biomedical,metallic glasses,1
2022,am_biomedical,metallographic analysis,1
2022,am_biomedical,metaphyseal bone defect,1
2022,am_biomedical,metaphyseal fixation,1
2022,am_biomedical,metastable alloy,1
2022,am_biomedical,metrology,1
2022,am_biomedical,micro laser powder bed fusion,2
2022,am_biomedical,micro lattice,1
2022,am_biomedical,micro-CT,7
2022,am_biomedical,micro-arc oxidation,2
2022,am_biomedical,micro-architected implant,1
2022,am_biomedical,micro-lattice,1
2022,am_biomedical,micro/nanotexture,1
2022,am_biomedical,microarc oxidation,1
2022,am_biomedical,microblasting,1
2022,am_biomedical,microgroove/nanopore,1
2022,am_biomedical,microhardness,4
2022,am_biomedical,micromechanical simulation,1
2022,am_biomedical,micropore,1
2022,am_biomedical,microporosity,1
2022,am_biomedical,microscale features,1
2022,am_biomedical,microstructural evolution,1
2022,am_biomedical,microstructural optimization,1
2022,am_biomedical,microstructure,60
2022,am_biomedical,microstructure evolution,1
2022,am_biomedical,microstructure prediction,1
2022,am_biomedical,microstructure refinement,1
2022,am_biomedical,microstruts,1
2022,am_biomedical,microtomography,1
2022,am_biomedical,microtopography,1
2022,am_biomedical,mixed mode,1
2022,am_biomedical,modulus customization,1
2022,am_biomedical,molding technique,1
2022,am_biomedical,moldless fabrication,1
2022,am_biomedical,morphological deviation,1
2022,am_biomedical,morphometric analysis,1
2022,am_biomedical,moving elements method,1
2022,am_biomedical,multi-material,1
2022,am_biomedical,multi-material LPBF,1
2022,am_biomedical,multi-objective optimization,2
2022,am_biomedical,multi-scale,1
2022,am_biomedical,multi-scale modeling,1
2022,am_biomedical,multi-sensor fusion,1
2022,am_biomedical,multiphase simulation,1
2022,am_biomedical,multiphysics simulation,2
2022,am_biomedical,multiscale,1
2022,am_biomedical,murine model,1
2022,am_biomedical,nano-hardness,1
2022,am_biomedical,nano-hydroxyapatite coating,1
2022,am_biomedical,nano-topographic modification,1
2022,am_biomedical,nanoCT,1
2022,am_biomedical,nanocomposite,1
2022,am_biomedical,nanodiamond,1
2022,am_biomedical,nanoindentation,1
2022,am_biomedical,nanoporous,1
2022,am_biomedical,nanoscale design,1
2022,am_biomedical,nanostructured surface,1
2022,am_biomedical,nanotubes,1
2022,am_biomedical,nature-inspired algorithm,1
2022,am_biomedical,negative Poisson's ratio,2
2022,am_biomedical,neural network,2
2022,am_biomedical,new bone regeneration,1
2022,am_biomedical,node strengthening,1
2022,am_biomedical,non-destructive testing,1
2022,am_biomedical,notch fatigue,1
2022,am_biomedical,numerical homogenization,3
2022,am_biomedical,numerical modeling,1
2022,am_biomedical,numerical simulation,1
2022,am_biomedical,octet,1
2022,am_biomedical,octet-truss,2
2022,am_biomedical,open foams,1
2022,am_biomedical,open-cell,1
2022,am_biomedical,open-cell structure,1
2022,am_biomedical,open-source tool,1
2022,am_biomedical,optimization,1
2022,am_biomedical,orthopaedic implant,1
2022,am_biomedical,orthopaedic implants,1
2022,am_biomedical,orthopedic,1
2022,am_biomedical,orthopedic implant,4
2022,am_biomedical,orthopedic implants,3
2022,am_biomedical,osseointegration,87
2022,am_biomedical,osteoblast,1
2022,am_biomedical,osteochondral scaffold,1
2022,am_biomedical,osteoclastogenesis,1
2022,am_biomedical,osteocompatibility,1
2022,am_biomedical,osteoconduction,2
2022,am_biomedical,osteoconductivity,1
2022,am_biomedical,osteocyte lacunar-canalicular networks,1
2022,am_biomedical,osteogenesis,11
2022,am_biomedical,osteogenic,2
2022,am_biomedical,osteogenic activity,1
2022,am_biomedical,osteogenic differentiation,2
2022,am_biomedical,osteoporosis,3
2022,am_biomedical,osteoporotic bone,1
2022,am_biomedical,overhang structures,1
2022,am_biomedical,overload,1
2022,am_biomedical,ovine model,1
2022,am_biomedical,oxygen atmosphere,1
2022,am_biomedical,oxygen embrittlement,1
2022,am_biomedical,oxygen stabilization,1
2022,am_biomedical,parametric design,2
2022,am_biomedical,parathyroid hormone,1
2022,am_biomedical,patient-specific,3
2022,am_biomedical,patient-specific implant,1
2022,am_biomedical,pelvic prosthesis,1
2022,am_biomedical,pentamode metamaterials,1
2022,am_biomedical,periodic cellular solids,1
2022,am_biomedical,periodontal regeneration,1
2022,am_biomedical,permeability,9
2022,am_biomedical,personalized implant,1
2022,am_biomedical,phase field,1
2022,am_biomedical,phase transformation,2
2022,am_biomedical,photodiode,1
2022,am_biomedical,piezoelectric scaffold,1
2022,am_biomedical,plasma electrolytic oxidation,1
2022,am_biomedical,plasma immersion ion implantation,1
2022,am_biomedical,plasma oxidation,1
2022,am_biomedical,plastic regime,1
2022,am_biomedical,plasticity,1
2022,am_biomedical,plate-lattice,1
2022,am_biomedical,polydopamine,1
2022,am_biomedical,porcine model,1
2022,am_biomedical,pore deformation,1
2022,am_biomedical,pore size,3
2022,am_biomedical,pore structure,1
2022,am_biomedical,porosity,21
2022,am_biomedical,porosity control,1
2022,am_biomedical,porosity defects,1
2022,am_biomedical,porosity gradient,3
2022,am_biomedical,porosity prediction,1
2022,am_biomedical,porous,2
2022,am_biomedical,porous Ti alloy,1
2022,am_biomedical,porous architecture,1
2022,am_biomedical,porous coating,2
2022,am_biomedical,porous composite,1
2022,am_biomedical,porous design,1
2022,am_biomedical,porous implant,7
2022,am_biomedical,porous implants,2
2022,am_biomedical,porous lattice,1
2022,am_biomedical,porous material,1
2022,am_biomedical,porous materials,2
2022,am_biomedical,porous metal,1
2022,am_biomedical,porous metallic foam,1
2022,am_biomedical,porous scaffold,30
2022,am_biomedical,porous scaffolds,3
2022,am_biomedical,porous stainless steel,1
2022,am_biomedical,porous structure,19
2022,am_biomedical,porous structures,8
2022,am_biomedical,porous substrate,1
2022,am_biomedical,porous surface,1
2022,am_biomedical,porous tantalum,2
2022,am_biomedical,porous titanium,42
2022,am_biomedical,porous titanium alloy,1
2022,am_biomedical,porous titanium scaffold,1
2022,am_biomedical,post-heat treatment,1
2022,am_biomedical,post-processing,3
2022,am_biomedical,post-yielding behavior,1
2022,am_biomedical,postprocessing,1
2022,am_biomedical,powder adhesion,1
2022,am_biomedical,powder bed fusion,4
2022,am_biomedical,powder metallurgy,2
2022,am_biomedical,powder recycling,1
2022,am_biomedical,powder reuse,3
2022,am_biomedical,powder sintering,1
2022,am_biomedical,powder synthesis,1
2022,am_biomedical,preosteoblast,1
2022,am_biomedical,pressureless infiltration,1
2022,am_biomedical,primitive,1
2022,am_biomedical,process efficiency,1
2022,am_biomedical,process monitoring,1
2022,am_biomedical,process optimization,4
2022,am_biomedical,process parameters,13
2022,am_biomedical,process qualification,1
2022,am_biomedical,process sensitivity,1
2022,am_biomedical,process simulation,1
2022,am_biomedical,process-induced,1
2022,am_biomedical,process-structure relationship,1
2022,am_biomedical,process-structure-property,3
2022,am_biomedical,processing parameters,3
2022,am_biomedical,protein adsorption,1
2022,am_biomedical,proximal humerus,1
2022,am_biomedical,pseudoelasticity,1
2022,am_biomedical,pull-out test,1
2022,am_biomedical,pulse wave,1
2022,am_biomedical,pure titanium,2
2022,am_biomedical,pure zinc,1
2022,am_biomedical,push-out test,2
2022,am_biomedical,quality control,1
